un_number,name_en,class_or_division,subsidiary_hazard,packing_group,special_provisions,limited_quantity,excepted_quantity,packing_instructions,special_packing_provisions,tank_bulk_instructions,tank_special_provisions,source_page
3340,R 407C,2.2,,,,120 ml,E1,P200,,T50,,320
3341,,4.2,,II,,0,E2,P002 IBC06,B2,T3,TP33,320
3341,,4.2,,III,223,0,E1,P002 IBC08 LP02,B3,T1,TP33,320
3342,,4.2,,II,,0,E2,P002 IBC06,B2,T3,TP33,320
3342,,4.2,,III,223,0,E1,P002 IBC08 LP02,B3,T1,TP33,320
3343,30%,3,,,28 274 278,0,E0,P099,,,,320
3344,( ) 10%20%,4.1,,II,28 272 274,0,E0,P406,PP26 PP80,,,320
3345,,6.1,,I,61 274,0,E5,P002 IBC07,B1,T6,TP33,320
3345,,6.1,,II,61 274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,320
3345,,6.1,,III,61 223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,320
3346,23,3,6.1,I,61 274,0,E0,P001,,T14,TP2 TP13 TP27,321
3346,23,3,6.1,II,61 274,1 L,E2,P001 IBC02,,T11,TP2 TP13 TP27,321
3347,23,6.1,3,I,61 274,0,E5,P001,,T14,TP2 TP13 TP27,321
3347,23,6.1,3,II,61 274,100 ml,E4,P001 IBC02,,T11,TP2 TP13 TP27,321
3347,23,6.1,3,III,61 223 274,5 L,E1,P001 IBC03,,T7,TP2 TP28,321
3348,,6.1,,I,61 274,0,E5,P001,,T14,TP2 TP13 TP27,321
3348,,6.1,,II,61 274,100 ml,E4,P001 IBC02,,T11,TP2 TP27,321
3348,,6.1,,III,61 223 274,5 L,E1,P001 IBC03 LP01,,T7,TP2 TP28,321
3349,,6.1,,I,61 274,0,E5,P002 IBC07,B1,T6,TP33,321
3349,,6.1,,II,61 274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,321
3349,,6.1,,III,61 223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,321
3350,23,3,6.1,I,61 274,0,E0,P001,,T14,TP2 TP13 TP27,321
3350,23,3,6.1,II,61 274,1 L,E2,P001 IBC02,,T11,TP2 TP13 TP27,321
3351,23,6.1,3,I,61 274,0,E5,P001,,T14,TP2 TP13 TP27,321
3351,23,6.1,3,II,61 274,100 ml,E4,P001 IBC02,,T11,TP2 TP13 TP27,321
3351,23,6.1,3,III,61 223 274,5 L,E1,P001 IBC03,,T7,TP2 TP28,321
3352,,6.1,,I,61 274,0,E5,P001,,T14,TP2 TP13 TP27,321
3352,,6.1,,II,61 274,100 ml,E4,P001 IBC02,,T11,TP2 TP27,321
3352,,6.1,,III,61 223 274,5 L,E1,P001 IBC03 LP01,,T7,TP2 TP28,322
3354,,2.1,,,274,0,E0,P200,,,,322
3355,,2.3,2.1,,274,0,E0,P200,,,,322
3356,†,5.1,,,284,0,E0,P500,,,,322
3357,30%,3,,II,28 274 288,0,E0,P099,,,,322
3358,,2.1,,,291,0,E0,P003,PP32,,,322
3359,,9,,,302,0,E0,,,,,322
3360,,4.1,,,29 123 299,0,E0,P003,PP19,,,322
3361,,6.1,8,II,274,0,E0,P010,,T14,TP2 TP7 TP13 TP27,322
3362,,6.1,3 8,II,274,0,E0,P010,,T14,TP2 TP7 TP13 TP27,322
3363,,9,,,301,0,E0,P907,,,,322
3364,() 10%,4.1,,I,28,0,E0,P406,PP24,,,322
3365,() 10%,4.1,,I,28,0,E0,P406,PP24,,,322
3366,() 10%,4.1,,I,28,0,E0,P406,PP24,,,322
3367,10%,4.1,,I,28,0,E0,P406,PP24,,,322
3368,10%,4.1,,I,28,0,E0,P406,PP24,,,322
3369,10%,4.1,,I,28,0,E0,P406,PP24,,,322
3370,10%,4.1,,I,28,0,E0,P406,PP78,,,322
3371,2-,3,,II,,1 L,E2,P001 IBC02,,T4,TP1,322
3373,B,6.2,,,319 341,0,E0,P650,,T1 BK1 BK2,TP1,322
3374,,2.1,,,,0,E0,P200,,,,322
3375,,5.1,,II,309,0,E2,P505 IBC02,B16,T1,TP1 TP9 TP17 TP32,323
3376,4- 30%,4.1,,I,28,0,E0,P406,PP26,,,323
3377,,5.1,,III,,5 kg,E1,P002 IBC08 LP02,B3,T1 BK1 BK2 BK3,TP33,323
3378,,5.1,,II,,1 kg,E2,P002 IBC08,"B2, B4",T3 BK1 BK2,TP33,323
3378,,5.1,,III,,5 kg,E1,P002 IBC08 LP02,B3,T1 BK1 BK2 BK3,TP33,323
3379,,3,,I,274 311,0,E0,P099,,,,323
3380,,4.1,,I,274 311 394,0,E0,P099,,,,323
3381,LC50200 / 500 LC50,6.1,,I,274,0,E0,P601,,T22,TP2 TP13,323
3382,LC501000 / 10LC50,6.1,,I,274,0,E0,P602,,T20,TP2 TP13,323
3383,LC50 200/ 500LC50,6.1,3,I,274,0,E0,P601,,T22,TP2 TP13,323
3384,LC50 1000/ 10LC50,6.1,3,I,274,0,E0,P602,,T20,TP2 TP13,323
3385,LC50 200/ 500 LC50,6.1,4.3,I,274,0,E5,P601,,T22,TP2 TP13,323
3386,LC50 1000/ 10LC50,6.1,4.3,I,274,0,E0,P602,,T20,TP2 TP13,323
3387,LC50 200/,6.1,5.1,I,274,0,E0,P601,,T22,TP2 TP13,323
3388,LC50 1000/ 10LC50,6.1,5.1,I,274,0,E0,P602,,T20,TP2 TP13,324
3389,LC50 200/ 500LC50,6.1,8,I,274,0,E0,P601,,T22,TP2 TP13,324
3390,LC50 1000/ 10LC50,6.1,8,I,274,0,E0,P602,,T20,TP2 TP13,324
3391,,4.2,,I,274,0,E0,P404,PP86,T21,TP7 TP33 TP36,324
3392,,4.2,,I,274,0,E0,P400,PP86,T21,TP2 TP7 TP36,324
3393,,4.2,4.3,I,274,0,E0,P404,PP86,T21,TP7 TP33 TP36 TP41,324
3394,,4.2,4.3,I,274,0,E0,P400,PP86,T21,TP2 TP7 TP36 TP41,324
3395,,4.3,,I,274,0,E0,P403,,T9,TP7 TP33 TP36 TP41,324
3395,,4.3,,II,274,500 g,E2,P410 IBC04,,T3,TP33 TP36 TP41,324
3395,,4.3,,III,223 274,1 kg,E1,P410 IBC06,,T1,TP33 TP36 TP41,324
3396,,4.3,4.1,I,274,0,E0,P403,,T9,TP7 TP33 TP36 TP41,324
3396,,4.3,4.1,II,274,500 g,E2,P410 IBC04,,T3,TP33 TP36 TP41,324
3396,,4.3,4.1,III,223 274,1 kg,E1,P410 IBC06,,T1,TP33 TP36 TP41,324
3397,,4.3,4.2,I,274,0,E0,P403,,T9,TP7 TP33 TP36 TP41,325
3397,,4.3,4.2,II,274,500 g,E2,P410 IBC04,,T3,TP33 TP36 TP41,325
3397,,4.3,4.2,III,223 274,1 kg,E1,P410 IBC06,,T1,TP33 TP36 TP41,325
3398,,4.3,,I,274,0,E0,P402,,T13,TP2 TP7 TP36 TP41,325
3398,,4.3,,II,274,500 ml,E2,P001 IBC01,,T7,TP2 TP7 TP36 TP41,325
3398,,4.3,,III,223 274,1 L,E1,P001 IBC02,,T7,TP2 TP7 TP36 TP41,325
3399,,4.3,3,I,274,0,E0,P402,,T13,TP2 TP7 TP36 TP41,325
3399,,4.3,3,II,274,500 ml,E2,P001 IBC01,,T7,TP2 TP7 TP36 TP41,325
3399,,4.3,3,III,223 274,1 L,E1,P001 IBC02,,T7,TP2 TP7 TP36 TP41,325
3400,,4.2,,II,274,500 g,E2,P410 IBC06,,T3,TP33 TP36,325
3400,,4.2,,III,223 274,1 kg,E1,P002 IBC08,,T1,TP33 TP36,325
3401,,4.3,,I,182,0,E0,P403,,T9,TP7 TP33,325
3402,,4.3,,I,183,0,E0,P403,,T9,TP7 TP33,325
3403,,4.3,,I,,0,E0,P403,,T9,TP7 TP33,325
3404,,4.3,,I,,0,E0,P403,,T9,TP7 TP33,325
3405,,5.1,6.1,II,,1 L,E2,P504 IBC02,,T4,TP1,325
3405,,5.1,6.1,III,223,5 L,E1,P001 IBC02,,T4,TP1,325
3406,,5.1,6.1,II,,1 L,E2,P504 IBC02,,T4,TP1,326
3406,,5.1,6.1,III,223,5 L,E1,P001 IBC02,,T4,TP1,326
3407,,5.1,,II,,1 L,E2,P504 IBC02,,T4,TP1,326
3407,,5.1,,III,223,5 L,E1,P504 IBC02,,T4,TP1,326
3408,,5.1,6.1,II,,1 L,E2,P504 IBC02,,T4,TP1,326
3408,,5.1,6.1,III,223,5 L,E1,P001 IBC02,,T4,TP1,326
3409,,6.1,,II,279,100 ml,E4,P001 IBC02,,T7,TP2,326
3410,,6.1,,III,223,5 L,E1,P001 IBC03,,T4,TP1,326
3411,-,6.1,,II,,100 ml,E4,P001 IBC02,,T7,TP2,326
3411,-,6.1,,III,223,5 L,E1,P001 IBC02,,T7,TP2,326
3412,10%-85%,8,,II,,1 L,E2,P001 IBC02,,T7,TP2,326
3412,5%-10%,8,,III,,5 L,E1,P001 IBC03 LP01,,T4,TP1,326
3413,,6.1,,I,,0,E5,P001,,T14,TP2 TP13,326
3413,,6.1,,II,,100 ml,E4,P001 IBC02,,T11,TP2 TP13 TP27,326
3413,,6.1,,III,223,5 L,E1,P001 IBC03 LP01,,T7,TP2 TP13 TP28,326
3414,,6.1,,I,,0,E5,P001,,T14,TP2 TP13,326
3414,,6.1,,II,,100 ml,E4,P001 IBC02,,T11,TP2 TP13 TP27,326
3414,,6.1,,III,223,5 L,E1,P001 IBC03 LP01,,T7,TP2 TP13 TP28,326
3415,,6.1,,III,223,5 L,E1,P001 IBC03 LP01,,T4,TP1,326
3416,,6.1,,II,,0,E0,P001 IBC02,,T7,TP2 TP13,326
3417,(),6.1,,II,,0,E4,P002 IBC08,"B2, B4",T3,TP33,326
3418,"2,4-",6.1,,III,223,5 L,E1,P001 IBC03 LP01,,T4,TP1,326
3419,,8,,II,,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33,327
3420,,8,,II,,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33,327
3421,,8,6.1,II,,1 L,E2,P001 IBC02,,T7,TP2,327
3421,,8,6.1,III,223,5 L,E1,P001 IBC03,,T4,TP1,327
3422,,6.1,,III,223,5 L,E1,P001 IBC03 LP01,,T4,TP1,327
3423,,6.1,8,I,279 409,0,E5,P002 IBC99,,T6,TP33,327
3424,,6.1,,II,,100 ml,E4,P001 IBC02,,T7,TP2,327
3424,,6.1,,III,223,5 L,E1,P001 IBC02,,T7,TP2,327
3425,,8,,II,,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33,327
3426,,6.1,,III,223,5 L,E1,P001 IBC03 LP01,,T4,TP1,327
3427,,6.1,,III,,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,327
3428,3--4-,6.1,,II,,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,327
3429,,6.1,,III,,5 L,E1,P001 IBC03 LP01,,T4,TP1,327
3430,,6.1,,II,,100 ml,E4,P001 IBC02,,T7,TP2,327
3431,,6.1,,II,,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,327
3432,,9,,II,305,1 kg,E2,P906 IBC08,"B2, B4",T3,TP33,327
3434,,6.1,,III,,5 L,E1,P001 IBC03 LP01,,T4,TP1,327
3436,,6.1,,II,,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,327
3437,,6.1,,II,,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,327
3438,-,6.1,,III,,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,327
3439,,6.1,,I,274,0,E5,P002 IBC07,B1,T6,TP33,327
3439,,6.1,,II,274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,327
3439,,6.1,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,328
3440,,6.1,,I,274,0,E5,P001,,T14,TP2 TP27,328
3440,,6.1,,II,274,100 ml,E4,P001 IBC02,,T11,TP2 TP27,328
3440,,6.1,,III,223 274,5 L,E1,P001 IBC03,,T7,TP1 TP28,328
3441,,6.1,,II,279,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,328
3442,,6.1,,II,279,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,328
3443,,6.1,,II,,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,328
3444,,6.1,,II,43,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,328
3445,,6.1,,II,,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,328
3446,,6.1,,II,,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,328
3447,,6.1,,II,,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,328
3448,,6.1,,I,274,0,E0,P002,,T6,TP33,328
3448,,6.1,,II,274,0,E0,P002 IBC08,"B2, B4",T3,TP33,328
3449,,6.1,,I,138,0,E5,P002,,T6,TP33,328
3450,,6.1,,I,,0,E0,P002 IBC07,B1,T6,TP33,328
3451,,6.1,,II,279,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,328
3452,,6.1,,II,,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,328
3453,,8,,III,,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,328
3454,,6.1,,II,,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,328
3455,,6.1,8,II,,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,328
3456,,8,,II,,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33,328
3457,,6.1,,III,,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,328
3458,,6.1,,III,279,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,328
3459,,6.1,,III,,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,329
3460,N-,6.1,,III,,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,329
3462,,6.1,,I,210 274,0,E5,P002 IBC07,B1,T6,TP33,329
3462,,6.1,,II,210 274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,329
3462,,6.1,,III,210 223 274,5 kg,E1,P002 IBC08,B3,T1,TP33,329
3463,90%,8,3,II,,1 L,E2,P001 IBC02,,T7,TP2,329
3464,,6.1,,I,43 274,0,E5,P002 IBC07,B1,T6,TP33,329
3464,,6.1,,II,43 274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,329
3464,,6.1,,III,43 223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,329
3465,,6.1,,I,274,0,E5,P002 IBC07,B1,T6,TP33,329
3465,,6.1,,II,274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,329
3465,,6.1,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,329
3466,,6.1,,I,274,0,E5,P002 IBC07,B1,T6,TP33,329
3466,,6.1,,II,274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,329
3466,,6.1,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,329
3467,,6.1,,I,274,0,E5,P002 IBC07,B1,T6,TP33,329
3467,,6.1,,II,274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,329
3467,,6.1,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,329
3468,,2.1,,,321 356,0,E0,P205,,,,329
3469,(,3,8,I,163 367,0,E0,P001,,T11,TP2 TP27,329
3469,( ) ( ),3,8,II,163 367,1 L,E2,P001 IBC02,,T7,TP2 TP8 TP28,330
3469,( ) ( ),3,8,III,163 223 367,5 L,E1,P001 IBC03,,T4,TP1 TP29,330
3470,( ) ( ),8,3,II,163 367,1 L,E2,P001 IBC02,,T7,TP2 TP8 TP28,330
3471,,8,6.1,II,,1 L,E2,P001 IBC02,,T7,TP2,330
3471,,8,6.1,III,223,5 L,E1,P001 IBC03,,T4,TP1,330
3472,,8,,III,,5 L,E1,P001 IBC03 LP01,,T4,TP1,330
3473,,3,,,328,1 L,E0,P004,,,,330
3474,1-,4.1,,I,,0,E0,P406,PP48,,,330
3475,10%,3,,II,333,1 L,E2,P001 IBC02,,T4,TP1,330
3476,,4.3,,,328 334,500 ml or 500 g,E0,P004,,,,330
3477,,8,,,328 334,1 L or 1 kg,E0,P004,,,,330
3478,,2.1,,,328 338,120 ml,E0,P004,,,,330
3479,,2.1,,,328 339,120 ml,E0,P004,,,,330
3480,( ),9,,,188 230 310 348 376 377 384 387,0,E0,P903 P908 P909 P910 P911 LP903 LP904 LP905 LP906,,,,331
3481,( ),9,,,188 230 310 348 360 376 377 384 387 390,0,E0,P903 P908 P909 P910 P911 LP903 LP904 LP905 LP906,,,,331
3482,,4.3,3,I,182 183,0,E0,P402,,T13,TP2 TP7 TP42,331
3483,,6.1,3,I,,0,E0,P602,,T14,TP2 TP13,331
3484,37%,8,3 6.1,I,,0,E0,P001,,T10,TP2 TP13,331
3485,39% (8.8%),5.1,8,II,314,1 kg,E2,P002 IBC08,"PP85 B2, B4, B13",,,331
3486,10% - 39%,5.1,8,III,314,5 kg,E1,P002 IBC08 LP02,"PP85 B3, B13 L3",,,331
3487,5.5% 16%,5.1,8,II,314 322,1 kg,E2,P002 IBC08,"PP85 B2, B4, B13",,,331
3487,5.5% 16%,5.1,8,III,223 314,5 kg,E1,P002 IBC08,"PP85 B4, B13",,,331
3488,LC50 200/ 500 LC50,6.1,3 8,I,274,0,E0,P601,,T22,TP2 TP13,331
3489,LC50 1000/ 10 LC50,6.1,3 8,I,274,0,E0,P602,,T20,TP2 TP13,331
3490,LC50 200 / 500 LC50,6.1,4.3 3,I,274,0,E0,P601,,T22,TP2 TP13,332
3491,LC50 1000/ 10 LC50,6.1,4.3 3,I,274,0,E0,P602,,T20,TP2 TP13,332
3494,,3,6.1,I,343,0,E0,P001,,T14,TP2 TP13,332
3494,,3,6.1,II,343,1 L,E2,P001 IBC02,,T7,TP2,332
3494,,3,6.1,III,343,5 L,E1,P001 IBC03,,T4,TP1,332
3495,,8,6.1,III,279,5 kg,E1,P002 IBC08,B3,T1,TP33,332
3496,/( ),9,,,123,0,E0,N/A,,,,332
3497,,4.2,,II,300,0,E2,P410 IBC06,B2,T3,TP33,332
3497,,4.2,,III,223,0,E1,P002 IBC08 LP02,B3,T1,TP33,332
3498,,8,,II,,1 L,E0,P001 IBC02,,T7,TP2,332
3499,( 0.3),9,,,361,0,E0,P003,,,,332
3500,,2.2,,,274 362,0,E0,P206,PP97,T50,TP4 TP40,332
3501,,2.1,,,274 362,0,E0,P206,PP89,T50,TP4 TP40,332
3502,,2.2,6.1,,274 362,0,E0,P206,PP89,T50,TP4 TP40,332
3503,,2.2,8,,274 362,0,E0,P206,PP89,T50,TP4 TP40,332
3504,,2.1,6.1,,274 362,0,E0,P206,PP89,T50,TP4 TP40,332
3505,,2.1,8,,274 362,0,E0,P206,PP89,T50,TP4 TP40,332
3506,,8,6.1,,366,5kg,E0,P003,PP90,,,332
3507,0.1,6.1,7 8,I,317 369,0,E0,P603,,,,332
3508,( 0.3),9,,,372,0,E0,P003,,,,332
3509,,9,,,374,0,E0,,,,,332
3510,,2.1,,,274,0,E0,P208,,,,332
3511,,2.2,,,274,0,E0,P208,,,,332
3512,,2.3,,,274,0,E0,P208,,,,333
3513,,2.2,5.1,,274,0,E0,P208,,,,333
3514,,2.3,2.1,,274,0,E0,P208,,,,333
3515,,2.3,5.1,,274,0,E0,P208,,,,333
3516,,2.3,8,,274 379,0,E0,P208,,,,333
3517,,2.3,2.1 8,,274,0,E0,P208,,,,333
3518,,2.3,5.1 8,,274,0,E0,P208,,,,333
3519,,2.3,8,,,0,E0,P208,,,,333
3520,,2.3,5.1 8,,,0,E0,P208,,,,333
3521,,2.3,8,,,0,E0,P208,,,,333
3522,,2.3,2.1,,,0,E0,P208,,,,333
3523,,2.3,2.1,,,0,E0,P208,,,,333
3524,,2.3,8,,,0,E0,P208,,,,333
3525,,2.3,2.1,,,0,E0,P208,,,,333
3526,,2.3,2.1,,,0,E0,P208,,,,333
3527,,4.1,,II,236 340,5kg,3.3 340,P412,,,,333
3527,,4.1,,III,236 340,5kg,3.3 340,P412,,,,333
3528,,3,,,363,0,E0,P005,,,,333
3529,,2.1,,,363,0,E0,P005,,,,333
3530,,9,,,363,0,E0,P005,,,,333
3531,,4.1,,III,274 386,0,E0,P002 IBC07,PP92 B18,T7,TP4 TP6 TP33,333
3532,,4.1,,III,274 386,0,E0,P001 IBC03,PP93 B19,T7,TP4 TP6,333
3533,,4.1,,III,274 386,0,E0,P002 IBC07,PP92 B18,T7,TP4 TP6 TP33,334
3534,,4.1,,III,274 386,0,E0,P001 IBC03,PP93 B19,T7,TP4 TP6,334
3535,,6.1,4.1,I,274,0,E5,P002 IBC99,,T6,TP33,334
3535,,6.1,4.1,II,274,500 g,E4,P002 IBC08,B2B4,T3,TP33,334
3536,,9,,,389,0,E0,,,,,334
3537,,2.1,2.0.5.6,,274 310 391,0,E0,P006 LP03,,,,334
3538,,2.2,2.0.5.6,,274 310 391 396,0,E0,P006 LP03,,,,334
3539,,2.3,2.0.5.6,,274 391,0,E0,,,,,334
3540,,3,2.0.5.6,,274 310 391,0,E0,P006 LP03,,,,334
3541,,4.1,2.0.5.6,,274 310 391,0,E0,P006 LP03,,,,334
3542,,4.2,2.0.5.6,,274 391,0,E0,,,,,334
3543,,4.3,2.0.5.6,,274 391,0,E0,,,,,334
3544,,5.1,2.0.5.6,,274 391,0,E0,,,,,334
3545,,5.2,2.0.5.6,,274 391,0,E0,,,,,334
3546,,6.1,2.0.5.6,,274 310 391,0,E0,P006 LP03,,,,334
3547,,8,2.0.5.6,,274 310 391,0,E0,P006 LP03,,,,334
3548,,9,2.0.5.6,,274 310 391,0,E0,P006 LP03,,,,334
3549,"A , A",6.2,,,395,0,E0,P622 LP622,,,,334
3550,,,,6.1,,I,,0,E5,P002 IBC07,"B1, B20",335
3551,,,,9,,,188 230 310 348 376 377 384 400 401,0,E0,P903 P908 P909 P910 P911 LP903 LP904 LP905 LP906,,335
3552,,,,9,,,188 230 310 348 360 376 377 384 400 401,0,E0,P903 P908 P909 P910 P911 LP903 LP904 LP905 LP906,,335
3553,,,,2.1,,,,0,E0,P200,,335
3554,,,,8,,,366,5 kg,E0,P003,PP90,335
3555,68%,,,3,,II,28 132,0,E0,P303,PP26,335
3556,,,,9,,,384 388 405,0,E0,P912,,335
3557,,,,9,,,384 388 405,0,E0,P912,,335
3558,,,,9,,,384 388 404 405,0,E0,P912,,335
3559,†,,,9,,,407,0,E0,P902,,335
3560,25%,,,6.1,8,I,279 408 409,0,E5,P001,,335
115,,,,,,,,,,,,368
110,() (),,,,,,,,,,,368
115,( ),,,,,,,,,,,368
134,(HFCV),,,,,,,,,,,369
